Customer ID,Sales Channel,Gender,Product Type,Purchase Reason,Decision,Age at POS,Manual Decision,Employment,Sum Assured,Annual Premium,Evidence,1 Year Lapse
A000008475,IFA,Male,Joint,Family Protection,Accepted Standard Terms,37,N,Employed,115000.00,296.88,Y,0
A000008476,SP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,38,Y,Employed,15000.00,86.04,N,0
A000008477,BP,Male,,Family Protection,Accepted Standard Terms,33,N,Employed,,201.00,Y,0
A000008478,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,33,N,Employed,62495.00,249.00,Y,0
A000008479,SP,Male,Single,Family Protection,Accepted Standard Terms,26,N,Employed,75573.00,120.00,Y,0
A000008480,IFA,Female,Single,Family Protection,Accepted Standard Terms,37,N,Employed,250000.00,219.96,Y,0
A000008481,IFA,Female,Single,Family Protection,Accepted Standard Terms,45,N,Self-Employed,200000.00,300.00,Y,0
A000008482,SP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,32,Y,Employed,260000.00,127.20,N,0
A000008483,IFA,Male,Single,Family Protection,Accepted Standard Terms,41,Y,Self-Employed,75000.00,259.56,N,0
A000008484,SP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,59,Y,Retired,10000.00,109.20,N,0
A000008485,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,34,N,Employed,146499.00,647.64,N,0
A000008486,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,34,N,Employed,146499.00,639.00,Y,0
A000008487,IFA,Female,Single,Family Protection,Accepted Standard Terms,43,Y,Employed,,268.92,N,0
A000008488,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,26,N,Employed,165000.00,259.44,N,0
A000008489,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,22,N,Employed,165000.00,259.44,N,0
A000008490,IFA,Female,Single,Family Protection,Accepted Standard Terms,34,N,Employed,60000.00,80.76,Y,0
A000008491,IFA,Male,Single,Family Protection,Accepted Standard Terms,39,N,Employed,60000.00,149.88,Y,0
A000008492,IFA,Male,Single,Family Protection,Accepted Standard Terms,49,Y,Employed,400000.00,565.80,N,0
A000008493,IFA,Male,Single,Family Protection,Accepted Standard Terms,41,N,Self-Employed,200000.00,280.80,N,0
A000008494,IFA,Male,Joint,Family Protection,Accepted Standard Terms,38,N,Employed,100000.00,226.80,Y,0
A000008495,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,37,Y,Employed,150000.00,280.56,N,0
A000008496,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,37,Y,Employed,115396.00,232.08,N,0
A000008497,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,28,Y,Self-Employed,470000.00,254.76,N,0
A000008498,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,27,Y,Self-Employed,470000.00,254.76,N,0
A000008499,IFA,Female,Single,Family Protection,Accepted Standard Terms,41,N,Employed,30000.00,120.72,Y,0
A000008500,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,59,Y,Employed,44942.00,268.56,N,1
A000008501,IFA,Male,Single,Family Protection,Accepted Standard Terms,41,N,Employed,,119.52,Y,0
A000008502,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,55,N,Self-Employed,30000.00,126.84,Y,0
A000008503,SP,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,39,Y,Employed,79000.00,270.84,N,0
A000008504,SP,Male,Joint,Mortgage Protection,Accepted Non Standard Terms,41,Y,Employed,79000.00,270.84,N,0
A000008505,IFA,Female,Single,Business Protection,Accepted Standard Terms,31,N,Employed,143035.00,72.00,Y,0
A000008506,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,43,N,Employed,300000.00,397.56,Y,0
A000008507,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,55,Y,Self-Employed,186000.00,584.28,N,0
A000008508,IFA,Female,Joint,Family Protection,Accepted Standard Terms,39,N,Employed,,243.84,Y,1
A000008509,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,39,N,Employed,129000.00,878.28,Y,1
A000008510,BP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,27,Y,Self-Employed,110250.00,450.96,Y,0
A000008511,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,25,N,Employed,110250.00,304.68,Y,0
A000008512,IFA,Female,Single,Family Protection,Accepted Non Standard Terms,32,Y,Employed,50000.00,383.40,N,0
A000008513,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,45,N,Employed,151499.00,828.00,N,0
A000008514,BP,Male,Joint,Mortgage Protection,Accepted Non Standard Terms,46,Y,Employed,151499.00,828.00,N,0
A000008515,IFA,Male,Single,Family Protection,Accepted Standard Terms,30,N,Employed,128000.00,102.96,N,0
A000008516,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,20,N,Employed,92994.00,130.44,Y,0
A000008517,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,27,N,Employed,92994.00,130.44,Y,0
A000008518,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,30,N,Employed,130000.00,89.52,Y,0
A000008519,IFA,Male,Single,Family Protection,Accepted Standard Terms,45,Y,Employed,20000.00,48.84,N,0
A000008520,IFA,Male,Single,Family Protection,Accepted Standard Terms,45,Y,Employed,100000.00,154.20,N,0
A000008521,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,32,Y,Employed,201495.00,537.60,N,0
A000008522,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,47,Y,Employed,160000.00,386.76,N,0
A000008523,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,47,Y,Employed,160000.00,386.76,N,0
A000008524,IFA,Male,Single,Family Protection,Accepted Standard Terms,21,N,Unemployed,155694.00,120.00,Y,1
A000008525,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,31,N,Employed,154750.00,132.24,Y,1
A000008526,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,25,N,Employed,154750.00,132.24,Y,1
A000008527,IFA,Male,Single,Family Protection,Accepted Standard Terms,30,Y,Employed,200000.00,347.64,Y,0
A000008528,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,30,N,Self-Employed,62000.00,68.04,Y,0
A000008529,IFA,Male,Joint,Family Protection,Accepted Standard Terms,30,N,Self-Employed,100000.00,155.76,Y,0
A000008530,IFA,Male,,Mortgage Protection,Accepted Standard Terms,30,N,Self-Employed,,105.12,Y,0
A000008531,IFA,Male,Joint,Family Protection,Accepted Standard Terms,30,N,Self-Employed,50000.00,278.40,Y,0
A000008532,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,28,N,Employed,62000.00,68.04,Y,0
A000008533,IFA,Female,Joint,Family Protection,Accepted Standard Terms,28,N,Employed,100000.00,155.76,Y,0
A000008534,IFA,Female,Joint,Family Protection,Accepted Standard Terms,28,N,Employed,50000.00,278.40,Y,0
A000008535,IFA,Male,Single,Family Protection,Accepted Standard Terms,37,N,Self-Employed,300000.00,1322.40,Y,0
A000008536,IFA,Male,Joint,Family Protection,Accepted Standard Terms,37,N,Employed,192217.00,264.00,Y,0
A000008537,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,37,N,Employed,142000.00,219.12,Y,0
A000008538,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,23,N,Employed,171099.00,351.60,Y,0
A000008539,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,26,Y,Employed,171099.00,351.60,Y,0
A000008540,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,36,Y,Self-Employed,400000.00,783.00,N,0
A000008541,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,38,N,Self-Employed,400000.00,783.00,Y,0
A000008542,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,36,N,House Person,108000.00,228.24,Y,0
A000008543,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,42,N,Employed,108000.00,228.24,Y,0
A000008544,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,22,N,Employed,83790.00,490.08,Y,0
A000008545,BP,Male,Joint,Family Protection,Accepted Standard Terms,22,N,Employed,29749.00,125.40,Y,0
A000008546,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,21,N,Employed,83790.00,490.08,Y,0
A000008547,BP,Female,Joint,Family Protection,Accepted Standard Terms,21,N,Employed,29749.00,125.40,Y,0
A000008548,IFA,Male,Single,Family Protection,Accepted Standard Terms,29,N,Employed,143000.00,526.56,Y,0
A000008549,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,32,N,Employed,74000.00,85.08,Y,0
A000008550,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,32,N,Employed,74000.00,288.36,Y,0
A000008551,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,39,Y,Employed,79000.00,192.12,N,0
A000008552,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,45,Y,Unemployed,79000.00,192.12,N,0
A000008553,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,33,N,Employed,63676.00,177.96,Y,0
A000008554,IFA,Female,Joint,Family Protection,Accepted Standard Terms,28,N,Employed,50000.00,314.64,Y,1
A000008555,IFA,Female,,Family Protection,Accepted Standard Terms,22,N,Employed,,309.24,Y,0
A000008556,IFA,Female,Single,Family Protection,Accepted Standard Terms,47,Y,Employed,20000.00,224.16,N,0
A000008557,IFA,Male,Single,Family Protection,Accepted Standard Terms,26,Y,Employed,120000.00,80.16,Y,0
A000008558,BP,Male,Joint,Family Protection,Accepted Standard Terms,41,Y,Employed,145000.00,426.48,N,0
A000008559,BP,Female,Joint,Family Protection,Accepted Standard Terms,38,Y,Employed,145000.00,426.48,N,0
A000008560,IFA,Female,Single,Family Protection,Accepted Standard Terms,36,N,Employed,100000.00,86.40,Y,0
A000008561,IFA,Male,Single,Family Protection,Accepted Standard Terms,42,Y,Employed,245700.00,417.24,N,0
A000008562,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,41,N,Self-Employed,134950.00,151.92,Y,0
A000008563,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,44,N,Employed,73000.00,411.12,Y,1
A000008564,BP,Female,Single,Family Protection,Accepted Standard Terms,55,Y,Employed,50000.00,240.36,N,0
A000008565,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,39,Y,Employed,72400.00,407.76,N,0
A000008566,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,40,Y,Employed,72000.00,242.04,N,0
A000008567,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,37,N,Employed,155000.00,248.40,N,0
A000008568,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,28,N,Employed,155000.00,248.40,N,0
A000008569,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,20,N,Employed,122250.00,292.80,N,0
A000008570,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,30,N,Employed,65875.00,347.04,N,0
A000008571,IFA,Male,Single,Family Protection,Accepted Standard Terms,29,N,Employed,100000.00,140.76,Y,0
A000008572,IFA,Male,Single,Business Protection,Accepted Standard Terms,38,Y,Employed,100000.00,344.40,N,0
A000008573,IFA,Male,Single,Business Protection,Accepted Standard Terms,38,Y,Employed,200000.00,1160.40,N,0
A000008574,IFA,Male,Joint,Family Protection,Accepted Standard Terms,39,N,Employed,175000.00,307.20,Y,1
A000008575,IFA,Female,Joint,Family Protection,Accepted Standard Terms,35,N,Self-Employed,175000.00,307.20,Y,1
A000008576,IFA,Male,Single,Family Protection,Refer To Underwriter,51,Y,Employed,100000.00,268.08,N,0
A000008577,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,57,N,Employed,120000.00,809.76,Y,0
A000008578,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,53,Y,Employed,120000.00,809.76,N,0
A000008579,IFA,Female,Joint,Business Protection,Accepted Standard Terms,37,Y,Employed,134000.00,155.88,Y,1
A000008580,IFA,Male,Joint,Business Protection,Accepted Standard Terms,41,Y,Employed,134000.00,155.88,Y,1
A000008581,IFA,Male,Single,Family Protection,Accepted Standard Terms,31,N,Employed,150000.00,118.68,Y,0
A000008582,IFA,Female,Single,Family Protection,Accepted Non Standard Terms,48,N,Employed,30000.00,128.76,N,0
A000008583,IFA,Male,Single,Business Protection,Accepted Standard Terms,31,N,Self-Employed,255000.00,137.28,Y,0
A000008584,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,49,Y,Employed,61299.00,93.72,Y,0
A000008585,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,51,N,Employed,120000.00,768.36,Y,0
A000008586,IFA,Female,Joint,Family Protection,Accepted Standard Terms,47,N,Employed,100000.00,719.52,Y,0
A000008587,IFA,Male,Joint,Family Protection,Accepted Standard Terms,48,N,Employed,100000.00,719.52,Y,0
A000008588,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,50,N,Employed,73624.00,354.00,N,0
A000008589,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,50,N,Employed,45000.00,696.36,N,0
A000008590,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,37,N,Employed,102000.00,105.72,Y,0
A000008591,IFA,Female,Joint,Family Protection,Accepted Standard Terms,37,N,Employed,50000.00,115.92,Y,0
A000008592,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,37,N,Employed,102000.00,105.72,Y,0
A000008593,IFA,Male,Joint,Family Protection,Accepted Standard Terms,37,N,Employed,50000.00,115.92,Y,0
A000008594,BP,Female,Single,Family Protection,Accepted Standard Terms,25,Y,Employed,90000.00,300.00,N,0
A000008595,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,33,Y,Employed,140000.00,144.48,N,0
A000008596,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,32,N,Employed,140000.00,144.48,Y,0
A000008597,IFA,Male,Single,Family Protection,Accepted Standard Terms,31,N,Employed,300000.00,256.80,Y,1
A000008598,IFA,Male,Single,Family Protection,Accepted Standard Terms,30,N,Self-Employed,,83.64,Y,0
A000008599,IFA,Male,Single,Family Protection,Accepted Standard Terms,43,N,Employed,125000.00,181.56,Y,0
A000008600,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,35,N,House Person,135999.00,482.52,Y,0
A000008601,IFA,Female,Single,Family Protection,Accepted Standard Terms,33,Y,Employed,180865.00,151.20,Y,0
A000008602,IFA,Female,Single,Family Protection,Accepted Standard Terms,33,Y,Employed,180865.00,151.20,Y,0
A000008603,IFA,Female,Single,Family Protection,Accepted Standard Terms,32,Y,Self-Employed,200000.00,120.60,N,0
A000008604,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,32,Y,Employed,178545.00,249.36,N,0
A000008605,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,29,Y,Employed,178545.00,249.36,Y,0
A000008606,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,48,Y,Employed,35000.00,97.20,Y,0
A000008607,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,40,N,Employed,84000.00,79.80,Y,0
A000008608,BP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,31,N,Employed,78869.00,479.16,Y,0
A000008609,BP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,31,N,Employed,78869.00,479.16,Y,0
A000008610,IFA,Male,Single,Family Protection,Accepted Standard Terms,44,N,Employed,190000.00,280.08,Y,0
A000008611,IFA,Male,Single,Family Protection,Accepted Standard Terms,39,N,Employed,100000.00,99.00,N,0
A000008612,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,57,N,Self-Employed,61299.00,286.68,Y,0
A000008613,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,60,Y,Employed,86500.00,1544.28,N,0
A000008614,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,60,Y,Employed,86500.00,1544.28,N,0
A000008615,IFA,Female,Single,Family Protection,Accepted Standard Terms,54,Y,Employed,128013.00,600.00,N,0
A000008616,IFA,Male,Single,Family Protection,Accepted Standard Terms,35,Y,Employed,70000.00,135.24,Y,0
A000008617,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,58,Y,Retired,190653.00,967.56,N,0
A000008618,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,46,Y,Employed,110000.00,657.60,N,1
A000008619,SP,Female,Single,Family Protection,Accepted Standard Terms,35,Y,Unemployed,100000.00,228.67,N,1
A000008620,SP,Female,Single,Family Protection,Accepted Standard Terms,35,Y,Unemployed,175000.00,378.09,N,1
A000008621,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,53,N,Employed,140755.00,429.96,Y,0
A000008622,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,48,N,Employed,140755.00,429.96,N,0
A000008623,IFA,Female,Joint,Family Protection,Accepted Standard Terms,47,Y,Employed,150000.00,702.24,Y,0
A000008624,IFA,Male,Joint,Family Protection,Accepted Non Standard Terms,41,Y,Self-Employed,150000.00,702.24,Y,0
A000008625,IFA,Male,Single,Family Protection,Accepted Standard Terms,37,N,Self-Employed,150000.00,213.72,N,0
A000008626,IFA,Female,Joint,Family Protection,Accepted Standard Terms,47,N,Employed,125000.00,383.76,Y,0
A000008627,IFA,Male,Joint,Family Protection,Accepted Standard Terms,48,N,Employed,125000.00,383.76,Y,0
A000008628,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,71,Y,Self-Employed,40000.00,647.28,Y,0
A000008629,IFA,Male,Joint,Family Protection,Accepted Standard Terms,35,N,Employed,250000.00,318.60,Y,0
A000008630,IFA,Female,Joint,Family Protection,Accepted Standard Terms,33,N,Employed,250000.00,318.60,N,0
A000008631,IFA,Female,Single,Family Protection,Accepted Standard Terms,38,N,Employed,59406.00,72.00,Y,0
A000008632,IFA,Male,Joint,Family Protection,Accepted Standard Terms,48,N,Employed,100000.00,390.00,Y,0
A000008633,IFA,Female,Joint,Family Protection,Accepted Standard Terms,28,N,Employed,,96.72,Y,0
A000008634,IFA,Male,Joint,Family Protection,Accepted Standard Terms,33,Y,Self-Employed,,96.72,Y,0
A000008635,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,35,N,Employed,189900.00,156.12,Y,0
A000008636,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,34,N,House Person,83500.00,49.68,Y,0
A000008637,BP,Female,,Mortgage Protection,Accepted Non Standard Terms,34,N,House Person,,171.12,Y,0
A000008638,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,41,N,Employed,83500.00,209.40,Y,0
A000008639,BP,Male,,Mortgage Protection,Accepted Standard Terms,41,N,Employed,,237.24,Y,0
A000008640,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,33,N,Employed,82000.00,121.56,Y,0
A000008641,IFA,Female,Single,Family Protection,Accepted Standard Terms,45,N,Employed,50000.00,255.60,Y,1
A000008642,IFA,Female,,Family Protection,Accepted Standard Terms,33,N,Employed,,110.16,Y,0
A000008643,IFA,Male,,Family Protection,Accepted Standard Terms,35,Y,Employed,,175.68,N,0
A000008644,IFA,Female,Single,Family Protection,Accepted Standard Terms,53,Y,Employed,100000.00,255.84,N,0
A000008645,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,42,N,Employed,119000.00,158.76,Y,0
A000008646,IFA,Female,Joint,Family Protection,Accepted Standard Terms,46,N,Employed,140474.00,440.52,Y,0
A000008647,IFA,Male,Joint,Family Protection,Accepted Standard Terms,47,N,Employed,140474.00,440.52,Y,0
A000008648,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,45,N,Employed,61004.00,155.76,Y,1
A000008649,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,22,N,Employed,54144.00,141.24,Y,1
A000008650,BP,Male,Single,Family Protection,Accepted Standard Terms,22,N,Employed,18738.00,65.28,Y,1
A000008651,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,46,Y,Employed,146300.00,556.08,N,0
A000008652,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,35,N,Employed,100000.00,507.60,Y,0
A000008653,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,33,Y,Employed,230000.00,76.32,N,0
A000008654,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,33,Y,Employed,310000.00,176.28,N,0
A000008655,SP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,44,Y,Employed,230000.00,409.08,N,0
A000008656,SP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,44,Y,Employed,310000.00,792.48,N,0
A000008657,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,46,N,Employed,106000.00,181.68,Y,0
A000008658,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,35,N,Employed,106000.00,181.68,Y,0
A000008659,BP,Male,,Family Protection,Accepted Standard Terms,35,N,Employed,,598.32,Y,0
A000008660,IFA,Female,Single,Family Protection,Accepted Standard Terms,42,Y,Employed,125000.00,133.56,N,0
A000008661,IFA,Male,Single,Family Protection,Accepted Standard Terms,46,Y,Employed,200000.00,417.60,N,1
A000008662,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,65,Y,Employed,144397.00,1796.64,N,0
A000008663,IFA,Male,Single,Family Protection,Accepted Standard Terms,42,N,Employed,100000.00,155.76,Y,0
A000008664,IFA,Female,Joint,Family Protection,Accepted Standard Terms,36,Y,Employed,100000.00,386.76,Y,0
A000008665,IFA,Male,Joint,Family Protection,Accepted Standard Terms,44,Y,Employed,100000.00,386.76,Y,0
A000008666,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,25,Y,Employed,93089.00,555.72,N,0
A000008667,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,49,N,Employed,159165.00,388.08,Y,0
A000008668,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,47,N,Employed,159165.00,388.08,Y,0
A000008669,IFA,Male,Single,Family Protection,Accepted Standard Terms,32,N,Employed,500000.00,432.12,Y,0
A000008670,IFA,Male,Single,Family Protection,Accepted Standard Terms,58,Y,Self-Employed,250000.00,1536.60,N,0
A000008671,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,56,Y,Employed,30000.00,102.72,N,0
A000008672,IFA,Male,Single,Family Protection,Accepted Standard Terms,52,Y,Self-Employed,200000.00,592.80,Y,0
A000008673,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,39,N,Employed,100000.00,714.12,N,0
A000008674,BP,Female,Joint,Family Protection,Accepted Standard Terms,23,Y,Employed,36000.00,219.36,N,0
A000008675,BP,Female,Joint,Family Protection,Accepted Standard Terms,23,Y,Employed,36000.00,219.36,N,0
A000008676,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,23,Y,Employed,78085.00,432.12,N,0
A000008677,IFA,Female,Single,Family Protection,Accepted Standard Terms,47,N,Unemployed,50000.00,349.20,N,1
A000008678,IFA,Female,Single,Family Protection,Accepted Standard Terms,48,N,Employed,100000.00,300.00,N,0
A000008679,IFA,Female,Joint,Family Protection,Accepted Non Standard Terms,35,Y,House Person,200000.00,608.76,N,0
A000008680,IFA,Male,Joint,Family Protection,Accepted Standard Terms,36,Y,Employed,200000.00,608.76,N,0
A000008681,IFA,Female,Single,Family Protection,Accepted Standard Terms,31,N,Employed,200000.00,159.00,N,0
A000008682,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,35,Y,Employed,68948.00,218.64,Y,0
A000008683,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,45,N,Employed,200000.00,318.96,Y,0
A000008684,IFA,Male,Single,Family Protection,Accepted Standard Terms,62,Y,Employed,20789.00,240.00,N,0
A000008685,IFA,Female,Single,Family Protection,Accepted Standard Terms,39,N,Employed,150000.00,139.20,Y,0
A000008686,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,29,Y,Employed,120000.00,164.52,Y,0
A000008687,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,31,N,Employed,120000.00,164.52,Y,0
A000008688,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,47,N,Employed,50000.00,374.28,Y,1
A000008689,IFA,Female,Single,Family Protection,Accepted Standard Terms,45,Y,Self-Employed,800000.00,1764.48,N,0
A000008690,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,31,Y,Self-Employed,680000.00,404.40,N,1
A000008691,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,30,N,Employed,85000.00,104.40,Y,0
A000008692,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,30,N,Employed,8500.00,99.24,Y,0
A000008693,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,34,N,Employed,85000.00,104.40,Y,0
A000008694,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,34,N,Employed,8500.00,99.24,Y,0
A000008695,IFA,Female,Single,Family Protection,Accepted Standard Terms,34,N,House Person,100000.00,72.00,Y,0
A000008696,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,66,N,Employed,50000.00,575.40,N,0
A000008697,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,66,N,Employed,100000.00,1070.40,N,0
A000008698,IFA,Female,Single,Family Protection,Accepted Standard Terms,53,N,Employed,25244.00,120.00,Y,0
A000008699,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,56,Y,Employed,11720.00,240.00,N,0
A000008700,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,30,N,Unemployed,53000.00,213.12,N,0
A000008701,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,31,N,Employed,53000.00,213.12,Y,0
A000008702,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,46,Y,Self-Employed,85950.00,255.84,N,0
A000008703,IFA,Male,Single,Family Protection,Accepted Standard Terms,60,N,Employed,50000.00,322.80,Y,1
A000008704,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,48,Y,Employed,162445.00,347.76,Y,0
A000008705,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,36,N,Employed,78000.00,75.84,Y,0
A000008706,IFA,Male,Single,Family Protection,Accepted Standard Terms,32,N,Employed,139374.00,117.60,Y,0
A000008707,IFA,Female,Single,Family Protection,Accepted Standard Terms,60,Y,Self-Employed,5000.00,55.32,N,0
A000008708,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,38,N,Employed,143000.00,357.72,Y,0
A000008709,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,44,N,Employed,143000.00,357.72,Y,0
A000008710,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,20,N,Employed,73169.00,432.84,Y,0
A000008711,BP,Male,Joint,Family Protection,Accepted Standard Terms,20,N,Employed,25500.00,114.24,Y,0
A000008712,IFA,Male,,Family Protection,Accepted Standard Terms,37,N,Employed,,273.72,Y,0
A000008713,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,36,N,Employed,125000.00,672.24,Y,0
A000008714,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,26,N,Employed,131045.00,457.44,Y,0
A000008715,IFA,Female,Single,Family Protection,Accepted Standard Terms,67,N,Employed,40000.00,319.92,N,0
A000008716,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,18,N,Employed,73169.00,432.84,Y,0
A000008717,BP,Female,Joint,Family Protection,Accepted Standard Terms,18,N,Employed,25500.00,114.24,Y,0
A000008718,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,54,N,Self-Employed,90199.00,480.48,Y,0
A000008719,IFA,Male,Single,Family Protection,Accepted Standard Terms,46,Y,Employed,,968.04,N,0
A000008720,IFA,Male,Single,Family Protection,Accepted Standard Terms,45,N,Employed,100000.00,190.80,Y,0
A000008721,IFA,Male,,Family Protection,Accepted Standard Terms,29,N,Employed,,240.48,N,0
A000008722,IFA,Male,Single,Business Protection,Accepted Standard Terms,66,Y,Employed,100000.00,1038.00,N,0
